TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,EDUCATION,TRAVTIME,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,M,Clerical,Doctor,Home Maker,Lawyer,Manager,Professional,Student,z_Blue Collar,Commercial,Minivan,Panel Truck,Pickup,Sports Car,Van,z_SUV,Highly Urban/ Urban
0,0,50.0,0,12.0,8.469262657658687,0,1.0,1,0,33,8.850804195756417,6,1,9.259701801513907,1,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,22.0,2,13.0,9.309914176872276,1,1.0,0,0,47,9.840015129580555,1,0,8.853093836138493,1,0,0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,61.0,1,11.0,11.757039588718067,0,12.769321824698018,1,2,41,9.565213693968287,1,0,8.670257567143075,1,0,3,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,57.0,0,15.0,9.934743942186682,0,11.726503411414738,1,1,33,9.957502140842367,6,0,1.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,34.0,1,10.0,9.611931318535747,0,11.46964211045387,1,0,12,9.395158808968725,4,1,9.202812105555392,2,0,9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,37.0,2,14.0,10.146943405162217,0,12.01033144677675,1,0,6,9.947025854550612,6,1,8.592857095337227,3,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,44.0,0,13.0,11.403411892855173,0,1.0,0,2,14,9.60642831827175,6,1,1.0,0,0,0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,39.0,0,15.0,11.67201251229127,0,12.695854391967798,1,2,42,9.785829509067895,13,0,1.0,0,0,2,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,40.0,2,10.0,,0,11.65491102024131,1,1,58,9.52588077255636,4,1,1.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,60.0,3,17.0,10.465728463248274,0,,1,2,54,9.93207500938804,11,1,7.8636512654486515,1,0,0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,44.0,1,11.0,,0,11.534354220383522,1,0,22,9.733884768149949,4,0,1.0,0,0,2,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,36.0,0,13.0,11.145088456325304,0,12.26153573422932,1,0,19,9.638219074921247,10,0,1.0,0,0,2,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,51.0,0,12.0,9.49363784611014,0,1.0,0,0,30,9.461099090323366,1,0,8.708969906980947,2,0,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,49.0,0,14.0,11.220820291680797,0,12.411105177971566,1,1,40,9.574288799881414,7,0,8.836373930927389,3,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,48.0,0,13.0,10.115084699949966,0,,1,0,11,10.066881099444563,1,0,1.0,0,1,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0,37.0,1,11.0,11.211022756878476,1,12.48761717171886,0,1,6,8.556413904569519,10,0,8.905444318789714,3,0,4,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,47.0,0,14.0,,0,1.0,0,3,56,10.182255007598334,1,0,10.827250299248984,1,1,0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,38.0,0,10.0,10.45547431330706,0,11.841581520391435,1,1,38,9.079092085366229,7,1,1.0,0,0,4,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,39.0,3,14.0,10.849802997515978,1,1.0,0,0,41,10.3815833516792,6,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,48.0,0,14.0,10.541491933598865,0,11.973320579936853,1,2,56,9.743318800383307,9,0,7.126890808898808,3,0,6,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,41.0,3,17.0,10.047458017946159,0,11.756749689358125,1,0,17,9.297435078827116,4,0,8.722254235179681,2,0,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,39.0,0,0.0,1.0,0,1.0,0,1,41,9.217315985712608,4,0,8.25712628599743,2,0,6,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,53.0,0,11.0,11.249949013154295,0,12.352667710595783,1,3,10,9.742731773656734,6,1,1.0,0,0,0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,44.0,2,13.0,11.117999623169588,0,12.319361151458567,1,1,35,9.080231686629162,11,1,1.0,0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0,35.0,2,,11.155435903606515,1,1.0,0,0,5,9.39182824802156,1,1,1.0,0,0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,35.0,0,11.0,11.38847273627891,0,12.416718424014404,0,1,66,10.09575944018325,8,0,1.0,0,0,3,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,47.0,0,,7.977968093128549,0,11.438201918774292,1,2,62,10.074073853111662,7,0,1.0,0,0,2,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,40.0,1,13.0,10.657424047232336,0,11.895503995291579,1,0,35,8.612503371220562,4,0,1.0,0,1,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,39.0,1,12.0,10.587669666710424,0,12.293144437361457,1,1,38,10.034954315278434,6,0,8.803273982501045,2,0,0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,39.0,2,11.0,10.69128560469541,0,12.133964211428703,1,0,52,9.713536968577682,1,0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,63.0,0,14.0,11.57469766336283,0,12.74945742035518,1,1,28,10.467095361741087,17,1,8.210396255104774,1,0,0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,45.0,1,13.0,11.10507752016027,1,1.0,0,1,44,9.909469624213676,4,0,9.888272386729648,3,0,5,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,31.0,4,11.0,10.418793126323825,0,11.646196823788891,1,0,26,9.366489054466115,6,0,1.0,0,0,5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,51.0,0,12.0,10.535051839784135,0,11.94045208508091,1,0,23,7.313220387090301,4,0,1.0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,53.0,0,7.0,11.49961730290649,0,12.501477321768018,1,1,25,9.363061458993847,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,52.0,0,10.0,10.931158644392102,0,,1,2,29,9.764225485202621,1,0,1.0,0,1,0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,46.0,0,10.0,11.326547692846342,0,12.391260922685339,1,2,26,9.574983485564092,6,1,1.0,0,1,0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,49.0,0,12.0,11.428695670336413,0,12.476485204641877,1,1,30,9.654384962051822,1,0,1.0,0,0,1,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,61.0,0,10.0,11.5722127223251,0,1.0,0,2,36,10.139349876258112,1,1,1.0,0,0,0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,57.0,0,,11.990450735614811,0,12.92043811752746,1,2,12,9.644716823578767,10,0,1.0,0,0,0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,45.0,1,12.0,11.115696347786779,0,12.411072592608093,1,2,24,10.250263664295613,4,0,7.855932199718614,1,0,3,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,25.0,2,14.0,9.806921584559797,0,11.378250561643627,1,0,55,9.639522006701663,15,1,8.540323608805092,2,0,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,47.0,0,11.0,10.245764338688534,0,11.745028757655911,0,0,22,8.371010681238156,6,0,9.762384711558127,2,1,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,38.0,3,16.0,10.95729422815692,0,12.434275377580317,1,1,35,8.867850063029406,4,0,1.0,0,0,1,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,55.0,0,13.0,10.937152347559921,0,12.260712334488497,1,0,40,8.85366542803745,8,0,8.787525625532906,1,0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,50.0,0,13.0,9.982391150131594,0,1.0,0,0,55,9.06647000155648,3,0,1.0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,41.0,2,10.0,11.68984914607759,0,12.642777989374395,1,2,34,8.630521876723241,7,1,10.553518442022446,2,1,4,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,47.0,0,10.0,10.244556351616321,0,11.997940851836402,1,0,32,9.308374112247549,13,0,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,47.0,0,11.0,10.937667981044848,0,12.250845226198596,1,0,25,9.378393956972433,4,1,7.2305631534092925,2,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,40.0,0,8.0,9.94044609352166,0,12.01650892747916,0,0,65,9.056023011591826,1,0,8.028781162487148,3,0,4,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,48.0,0,0.0,1.0,0,,1,3,12,9.655667013509477,4,0,8.578476419833136,2,0,3,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,53.0,0,,11.209777746906438,0,1.0,0,3,24,9.499271663828395,1,0,9.288781798282745,1,0,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,37.0,0,12.0,11.353835942446125,0,12.334219567877856,1,1,32,9.527338498762017,1,1,1.0,0,0,0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2,47.0,0,10.0,10.714928749290774,0,12.22769224857668,1,0,27,9.344871264933788,4,0,1.0,0,0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,44.0,2,14.0,9.096947684621092,0,11.023632996416657,1,0,27,8.823206220552741,10,0,1.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,68.0,0,14.0,10.821696443566188,0,12.419072927379759,1,2,20,9.309280319831087,4,0,8.558143177745192,2,0,4,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,56.0,0,14.0,,0,12.383431910494313,1,1,19,9.558176367247711,1,0,1.0,0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,45.0,2,14.0,,0,11.998297886971221,1,1,23,9.875602349046593,13,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,50.0,0,13.0,10.912776703244036,0,12.289485053994914,1,0,44,9.731512287796317,10,0,10.28127309153755,2,1,5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,49.0,0,11.0,11.488868400376436,0,12.53302831435228,1,1,44,9.690294332075087,1,0,1.0,0,0,0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,28.0,5,16.0,10.389272253058634,0,11.917236574144349,1,0,39,9.961756460660103,11,0,9.327234123447681,4,1,0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,32.0,0,12.0,10.064925898413659,0,11.36883567094082,1,0,11,9.454853949026585,6,0,1.0,0,0,0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,37.0,1,14.0,10.116014951387148,0,11.738442198059623,1,0,34,10.29620508782179,3,0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52.0,0,13.0,10.799779637903594,0,12.26726651705795,1,1,13,9.593559871137028,13,1,1.0,0,0,0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,39.0,0,8.0,10.870262251380735,0,1.0,0,3,55,10.149566075132833,16,0,8.481151420068972,4,0,6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,56.0,0,,11.501156481370229,0,12.654871790337,1,1,28,9.339612707680322,13,0,1.0,0,0,0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,51.0,0,11.0,11.847574612201978,0,12.900216828917586,0,3,12,9.962699412167973,7,1,1.0,0,0,0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,0,43.0,0,11.0,11.28210250231215,0,,1,1,33,9.52806656577634,4,0,1.0,0,0,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,54.0,0,10.0,11.71809240081345,0,1.0,0,1,44,8.934586870389676,1,1,8.61558951327243,4,0,3,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,34.0,1,14.0,,0,1.0,1,1,54,8.651724084373843,4,0,8.29529885950246,1,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,51.0,0,13.0,11.130859450290297,0,12.370094445152695,1,1,20,7.333023014386481,4,0,1.0,0,0,2,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,30.0,1,10.0,9.837401167408268,1,1.0,0,0,9,9.935470598389179,9,0,1.0,0,0,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,48.0,0,,11.883950945631423,0,1.0,0,2,31,10.413012330569071,4,0,1.0,0,1,0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,2,39.0,2,11.0,4.927253685157205,1,1.0,0,0,35,8.92930284224307,6,1,1.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,59.0,0,15.0,10.671695822317952,0,12.065343986034556,1,0,22,10.129028228450059,1,0,1.0,0,0,4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,41.0,2,13.0,11.095666076979352,1,1.0,0,0,51,9.408371222475317,1,0,1.0,0,1,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,57.0,0,8.0,10.551977267551651,0,12.245961404721772,0,0,37,9.178849704884811,1,0,8.431199478249262,1,0,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,2,37.0,2,10.0,11.58930300256794,1,12.603300587812933,0,2,35,9.859013062434299,3,0,8.653470809708786,3,0,1,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,52.0,0,9.0,10.028268269433434,0,11.477629838575504,1,0,17,10.323841273138044,4,1,8.58839695042257,1,0,7,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,50.0,0,13.0,10.617760014711022,0,11.821776877399609,1,0,23,9.432683603119623,10,0,8.687442166975924,4,0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,48.0,0,11.0,11.498512089533456,0,12.510298364092582,1,1,51,9.71414138080521,10,0,1.0,0,0,2,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,2,41.0,3,16.0,9.193804403336083,1,1.0,0,0,40,10.236740326530368,1,0,1.0,0,0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,52.0,0,11.0,10.848287992856,0,12.180385538594189,1,0,19,9.497772413172754,1,1,1.0,0,1,2,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,47.0,0,14.0,11.10531806379003,0,1.0,0,1,56,9.461099090323366,3,1,1.0,0,0,0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,55.0,0,17.0,11.212185170504174,0,12.58785621307567,1,2,17,9.18399639663658,4,0,1.0,0,0,0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,50.0,0,12.0,10.742227469391723,0,11.889243219513565,1,2,10,9.875602349046593,4,0,8.538758969330798,2,0,5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,61.0,0,14.0,11.035905277149839,0,12.359656021613945,1,2,28,9.577757412446818,13,0,8.442685139241176,1,0,2,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,53.0,0,11.0,10.319529857682062,0,12.07761407862637,0,0,8,8.824677891164198,6,0,1.0,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,49.0,0,0.0,1.0,0,11.374582515348484,1,0,69,8.764053269347762,1,1,8.523572798380277,3,0,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,55.0,0,9.0,11.165181945422688,0,1.0,0,1,51,9.814109741384911,6,1,8.61122983334262,3,0,5,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,51.0,0,8.0,10.966576285135192,0,12.211438225028584,1,1,51,10.157354276493178,11,0,9.212238569259263,2,0,5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,51.0,0,11.0,10.562767663584497,0,1.0,0,1,49,7.313220387090301,6,1,10.352778140184322,3,1,2,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,39.0,0,10.0,10.977533887258987,0,12.280911065127908,0,1,29,10.167773047181512,13,0,1.0,0,0,4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,40.0,3,15.0,7.886081401775745,0,1.0,1,0,48,8.660427359502146,4,1,1.0,0,0,3,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,37.0,0,15.0,10.904413507246977,0,12.136529622737742,0,2,55,9.667765219015058,7,0,1.0,0,0,1,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,44.0,0,13.0,11.14527623754629,0,12.493088245938793,1,0,38,8.66561319653451,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,39.0,3,15.0,9.461410325931231,1,1.0,0,0,25,9.457200449907708,11,0,7.804659297056102,1,0,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,51.0,0,15.0,11.129143567693205,0,12.208953491904563,1,2,25,9.503755976275723,1,0,1.0,0,0,0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,41.0,0,8.0,10.513443323459292,0,1.0,0,0,37,9.308374112247549,1,0,1.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,40.0,0,0.0,1.0,0,1.0,0,1,31,8.918650278126863,15,0,9.169830828637973,2,0,3,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,33.0,3,,11.467760721015836,1,12.490330110702647,0,1,27,10.110908143385101,4,0,1.0,0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,35.0,0,12.0,11.271897944557457,0,12.12821920632531,1,1,28,9.46187699779161,4,1,1.0,0,0,1,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,55.0,0,5.0,10.309885558692892,0,,1,0,10,9.151651375627504,7,0,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,56.0,0,0.0,,0,11.515182915011444,1,1,32,7.313220387090301,1,0,1.0,0,0,1,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
